userid,dt,campaign_id
4380,2013-10-16,FB
4381,2013-10-16,FB
4382,2013-10-17,FB
4383,2013-10-17,FB
4384,2013-10-17,FB
4385,2013-10-17,TW
4386,2013-10-17,RE
4387,2013-10-17,TW
4388,2013-10-17,TW
4389,2013-10-17,FB
4390,2013-10-17,FB
4391,2013-10-17,FB
4392,2013-10-17,FB
4393,2013-10-17,TW
4394,2013-10-17,PI
4395,2013-10-17,TW
4396,2013-10-17,TW
4397,2013-10-17,TW
4398,2013-10-17,FB
4399,2013-10-17,FB
4400,2013-10-17,RE
4401,2013-10-17,FB
4402,2013-10-17,PI
4403,2013-10-17,PI
4404,2013-10-17,FB
4405,2013-10-17,RE
4406,2013-10-17,FB
4407,2013-10-17,TW
4408,2013-10-17,FB
4409,2013-10-18,TW
4410,2013-10-18,FB
4411,2013-10-18,FB
4412,2013-10-18,TW
4413,2013-10-18,TW
4414,2013-10-18,TW
4415,2013-10-18,TW
4416,2013-10-18,TW
4417,2013-10-18,FB
4418,2013-10-18,TW
4419,2013-10-18,FB
4420,2013-10-18,FB
4421,2013-10-18,RE
4422,2013-10-18,FB
4423,2013-10-18,TW
4424,2013-10-18,TW
4425,2013-10-18,FB
4426,2013-10-18,TW
4427,2013-10-18,FB
4428,2013-10-18,PI
4429,2013-10-18,RE
4430,2013-10-18,TW
4431,2013-10-18,FB
4432,2013-10-18,FB
4433,2013-10-18,TW
4434,2013-10-19,FB
4435,2013-10-19,PI
4436,2013-10-19,TW
4437,2013-10-19,RE
4438,2013-10-19,FB
4439,2013-10-19,TW
4440,2013-10-19,PI
4441,2013-10-19,TW
4442,2013-10-19,TW
4443,2013-10-19,FB
4444,2013-10-19,FB
4445,2013-10-19,PI
4446,2013-10-19,FB
4447,2013-10-19,FB
4448,2013-10-19,TW
4449,2013-10-19,TW
4450,2013-10-19,FB
4451,2013-10-19,FB
4452,2013-10-19,FB
4453,2013-10-19,TW
4454,2013-10-19,RE
4455,2013-10-19,TW
4456,2013-10-19,RE
4457,2013-10-20,TW
4458,2013-10-20,TW
4459,2013-10-20,TW
4460,2013-10-20,FB
4461,2013-10-20,FB
4462,2013-10-20,RE
4463,2013-10-20,TW
4464,2013-10-20,FB
4465,2013-10-20,FB
4466,2013-10-20,FB
4467,2013-10-20,TW
4468,2013-10-20,FB
4469,2013-10-20,TW
4470,2013-10-20,FB
4471,2013-10-20,FB
4472,2013-10-20,TW
4473,2013-10-20,FB
4474,2013-10-20,TW
4475,2013-10-20,TW
4476,2013-10-21,TW
4477,2013-10-21,TW
4478,2013-10-21,PI
4479,2013-10-21,FB
4480,2013-10-21,RE
4481,2013-10-21,RE
4482,2013-10-21,RE
4483,2013-10-21,FB
4484,2013-10-21,TW
4485,2013-10-21,PI
4486,2013-10-21,RE
4487,2013-10-21,PI
4488,2013-10-21,TW
4489,2013-10-21,RE
4490,2013-10-21,FB
4491,2013-10-21,FB
4492,2013-10-21,RE
4493,2013-10-21,PI
4494,2013-10-21,FB
4495,2013-10-21,TW
4496,2013-10-21,RE
4497,2013-10-21,TW
4498,2013-10-21,FB
4499,2013-10-21,FB
4500,2013-10-21,FB
4501,2013-10-21,RE
4502,2013-10-21,FB
4503,2013-10-21,TW
4504,2013-10-21,FB
4505,2013-10-21,TW
4506,2013-10-22,RE
4507,2013-10-22,FB
4508,2013-10-22,RE
4509,2013-10-22,TW
4510,2013-10-22,FB
4511,2013-10-22,FB
4512,2013-10-22,FB
4513,2013-10-22,TW
4514,2013-10-22,FB
4515,2013-10-22,FB
4516,2013-10-22,PI
4517,2013-10-22,TW
4518,2013-10-22,FB
4519,2013-10-23,RE
4520,2013-10-23,FB
4521,2013-10-23,FB
4522,2013-10-23,FB
4523,2013-10-24,PI
4524,2013-10-24,FB
4525,2013-10-24,RE
4526,2013-10-24,TW
4527,2013-10-24,FB
4528,2013-10-24,TW
4529,2013-10-24,RE
4530,2013-10-24,TW
4531,2013-10-24,FB
4532,2013-10-25,TW
4533,2013-10-25,TW
4534,2013-10-25,TW
4535,2013-10-25,FB
4536,2013-10-25,PI
4537,2013-10-25,TW
4538,2013-10-26,FB
4539,2013-10-26,FB
4540,2013-10-26,TW
4541,2013-10-26,TW
4542,2013-10-27,TW
4543,2013-10-27,FB
4544,2013-10-27,FB
4545,2013-10-27,RE
4546,2013-10-27,FB
4547,2013-10-27,FB
4548,2013-10-27,FB
4549,2013-10-27,RE
4550,2013-10-27,TW
4551,2013-10-27,FB
4552,2013-10-27,TW
4553,2013-10-27,RE
4554,2013-10-27,PI
4555,2013-10-27,FB
4556,2013-10-27,RE
4557,2013-10-27,FB
4558,2013-10-27,FB
4559,2013-10-27,RE
4560,2013-10-27,TW
4561,2013-10-27,TW
4562,2013-10-27,TW
4563,2013-10-27,FB
4564,2013-10-27,RE
4565,2013-10-27,RE
4566,2013-10-27,FB
4567,2013-10-27,FB
4568,2013-10-27,TW
4569,2013-10-28,FB
4570,2013-10-28,TW
4571,2013-10-28,RE
4572,2013-10-28,TW
4573,2013-10-28,FB
4574,2013-10-28,FB
4575,2013-10-28,RE
4576,2013-10-28,TW
4577,2013-10-28,RE
4578,2013-10-28,FB
4579,2013-10-28,TW
4580,2013-10-28,FB
4581,2013-10-28,TW
4582,2013-10-28,FB
4583,2013-10-28,TW
4584,2013-10-28,FB
4585,2013-10-28,TW
4586,2013-10-28,PI
4587,2013-10-28,PI
4588,2013-10-28,TW
4589,2013-10-28,TW
4590,2013-10-28,FB
4591,2013-10-28,FB
4592,2013-10-28,PI
4593,2013-10-28,FB
4594,2013-10-28,FB
4595,2013-10-28,FB
4596,2013-10-28,TW
4597,2013-10-28,FB
4598,2013-10-28,FB
4599,2013-10-29,TW
4600,2013-10-29,FB
4601,2013-10-29,RE
4602,2013-10-29,TW
4603,2013-10-29,RE
4604,2013-10-29,TW
4605,2013-10-29,PI
4606,2013-10-29,FB
4607,2013-10-29,TW
4608,2013-10-29,RE
4609,2013-10-29,FB
4610,2013-10-29,RE
4611,2013-10-29,FB
4612,2013-10-29,FB
4613,2013-10-29,TW
4614,2013-10-29,FB
4615,2013-10-29,TW
4616,2013-10-29,TW
4617,2013-10-29,PI
4618,2013-10-29,TW
4619,2013-10-29,RE
4620,2013-10-30,FB
4621,2013-10-30,TW
4622,2013-10-30,RE
4623,2013-10-30,PI
4624,2013-10-30,RE
4625,2013-10-30,FB
4626,2013-10-30,PI
4627,2013-10-30,TW
4628,2013-10-30,TW
4629,2013-10-30,FB
4630,2013-10-30,TW
4631,2013-10-30,FB
4632,2013-10-30,TW
4633,2013-10-30,TW
4634,2013-10-30,FB
4635,2013-10-30,FB
4636,2013-10-30,TW
4637,2013-10-31,TW
4638,2013-10-31,FB
4639,2013-10-31,PI
4640,2013-10-31,FB
4641,2013-10-31,RE
4642,2013-10-31,PI
4643,2013-10-31,TW
4644,2013-10-31,RE
4645,2013-10-31,TW
4646,2013-10-31,FB
4647,2013-10-31,RE
4648,2013-10-31,TW
4649,2013-10-31,PI
4650,2013-10-31,TW
4651,2013-10-31,FB
4652,2013-10-31,FB
4653,2013-10-31,RE
4654,2013-11-01,FB
4655,2013-11-01,FB
4656,2013-11-01,RE
4657,2013-11-01,FB
4658,2013-11-01,FB
4659,2013-11-01,RE
4660,2013-11-01,TW
4661,2013-11-01,RE
4662,2013-11-01,TW
4663,2013-11-01,RE
4664,2013-11-01,FB
4665,2013-11-01,TW
4666,2013-11-01,FB
4667,2013-11-01,PI
4668,2013-11-01,RE
4669,2013-11-01,FB
4670,2013-11-01,FB
4671,2013-11-01,FB
4672,2013-11-01,TW
4673,2013-11-01,PI
4674,2013-11-01,FB
4675,2013-11-01,FB
4676,2013-11-01,TW
4677,2013-11-01,TW
4678,2013-11-01,RE
4679,2013-11-01,TW
4680,2013-11-01,TW
4681,2013-11-01,FB
4682,2013-11-01,PI
4683,2013-11-01,FB
4684,2013-11-02,RE
4685,2013-11-02,TW
4686,2013-11-02,TW
4687,2013-11-02,TW
4688,2013-11-02,RE
4689,2013-11-02,FB
4690,2013-11-02,FB
4691,2013-11-02,TW
4692,2013-11-02,TW
4693,2013-11-02,TW
4694,2013-11-02,TW
4695,2013-11-02,FB
4696,2013-11-02,TW
4697,2013-11-02,TW
4698,2013-11-02,TW
4699,2013-11-02,TW
4700,2013-11-04,PI
4701,2013-11-04,FB
4702,2013-11-04,FB
4703,2013-11-04,FB
4704,2013-11-04,TW
4705,2013-11-04,PI
4706,2013-11-04,FB
4707,2013-11-04,FB
4708,2013-11-04,FB
4709,2013-11-04,TW
4710,2013-11-04,TW
4711,2013-11-04,FB
4712,2013-11-04,RE
4713,2013-11-04,FB
4714,2013-11-04,TW
4715,2013-11-04,TW
4716,2013-11-04,TW
4717,2013-11-04,TW
4718,2013-11-04,TW
4719,2013-11-04,TW
4720,2013-11-04,PI
4721,2013-11-04,TW
4722,2013-11-04,RE
4723,2013-11-04,TW
4724,2013-11-05,RE
4725,2013-11-05,TW
4726,2013-11-05,FB
4727,2013-11-05,FB
4728,2013-11-05,FB
4729,2013-11-05,PI
4730,2013-11-05,FB
4731,2013-11-05,TW
4732,2013-11-05,TW
4733,2013-11-05,TW
4734,2013-11-05,PI
4735,2013-11-05,TW
4736,2013-11-05,RE
4737,2013-11-05,FB
4738,2013-11-05,FB
4739,2013-11-05,PI
4740,2013-11-05,RE
4741,2013-11-05,FB
4742,2013-11-05,TW
4743,2013-11-05,FB
4744,2013-11-06,FB
4745,2013-11-06,TW
4746,2013-11-06,RE
4747,2013-11-06,RE
4748,2013-11-06,PI
4749,2013-11-06,TW
4750,2013-11-06,TW
4751,2013-11-06,FB
4752,2013-11-06,RE
4753,2013-11-06,RE
4754,2013-11-06,RE
4755,2013-11-06,FB
4756,2013-11-06,FB
4757,2013-11-06,FB
4758,2013-11-06,FB
4759,2013-11-06,FB
4760,2013-11-06,FB
4761,2013-11-06,FB
4762,2013-11-06,FB
4763,2013-11-06,RE
4764,2013-11-06,FB
4765,2013-11-06,TW
4766,2013-11-06,TW
4767,2013-11-06,TW
4768,2013-11-06,TW
4769,2013-11-06,RE
4770,2013-11-06,FB
4771,2013-11-06,TW
4772,2013-11-07,FB
4773,2013-11-07,TW
4774,2013-11-07,PI
4775,2013-11-07,RE
4776,2013-11-07,PI
4777,2013-11-07,RE
4778,2013-11-07,RE
4779,2013-11-07,RE
4780,2013-11-07,PI
4781,2013-11-07,TW
4782,2013-11-07,TW
4783,2013-11-07,TW
4784,2013-11-07,FB
4785,2013-11-07,FB
4786,2013-11-07,TW
4787,2013-11-07,TW
4788,2013-11-07,TW
4789,2013-11-07,TW
4790,2013-11-07,RE
4791,2013-11-08,FB
4792,2013-11-08,TW
4793,2013-11-08,FB
4794,2013-11-08,FB
4795,2013-11-08,TW
4796,2013-11-08,FB
4797,2013-11-08,PI
4798,2013-11-08,RE
4799,2013-11-08,FB
4800,2013-11-08,PI
4801,2013-11-08,PI
4802,2013-11-08,FB
4803,2013-11-08,TW
4804,2013-11-08,RE
4805,2013-11-08,TW
4806,2013-11-08,FB
4807,2013-11-08,TW
4808,2013-11-08,FB
4809,2013-11-08,TW
4810,2013-11-08,FB
4811,2013-11-08,RE
4812,2013-11-08,FB
4813,2013-11-08,PI
4814,2013-11-08,FB
4815,2013-11-08,RE
4816,2013-11-08,FB
4817,2013-11-09,PI
4818,2013-11-09,TW
4819,2013-11-09,FB
4820,2013-11-09,TW
4821,2013-11-09,TW
4822,2013-11-09,RE
4823,2013-11-09,TW
4824,2013-11-09,TW
4825,2013-11-09,TW
4826,2013-11-09,TW
4827,2013-11-09,RE
4828,2013-11-10,FB
4829,2013-11-10,FB
4830,2013-11-10,RE
4831,2013-11-10,TW
4832,2013-11-10,FB
4833,2013-11-10,RE
4834,2013-11-10,RE
4835,2013-11-10,PI
4836,2013-11-10,FB
4837,2013-11-11,TW
4838,2013-11-11,PI
4839,2013-11-11,TW
4840,2013-11-11,TW
4841,2013-11-11,TW
4842,2013-11-11,FB
4843,2013-11-11,FB
4844,2013-11-11,TW
4845,2013-11-11,FB
4846,2013-11-11,RE
4847,2013-11-11,PI
4848,2013-11-11,FB
4849,2013-11-11,RE
4850,2013-11-11,FB
4851,2013-11-11,TW
4852,2013-11-11,PI
4853,2013-11-11,PI
4854,2013-11-11,FB
4855,2013-11-11,TW
4856,2013-11-11,FB
4857,2013-11-11,FB
4858,2013-11-11,TW
4859,2013-11-11,PI
4860,2013-11-11,RE
4861,2013-11-11,FB
4862,2013-11-11,PI
4863,2013-11-11,FB
4864,2013-11-12,RE
4865,2013-11-12,FB
4866,2013-11-12,FB
4867,2013-11-12,FB
4868,2013-11-12,TW
4869,2013-11-12,FB
4870,2013-11-12,TW
4871,2013-11-12,FB
4872,2013-11-13,FB
4873,2013-11-13,FB
4874,2013-11-13,TW
4875,2013-11-14,TW
4876,2013-11-14,TW
4877,2013-11-14,TW
4878,2013-11-14,FB
4879,2013-11-14,RE
4880,2013-11-14,FB
4881,2013-11-15,RE
4882,2013-11-15,RE
4883,2013-11-15,RE
4884,2013-11-15,TW
4885,2013-11-15,FB
4886,2013-11-15,TW
4887,2013-11-15,TW
4888,2013-11-15,PI
4889,2013-11-15,RE
4890,2013-11-15,RE
4891,2013-11-15,FB
4892,2013-11-15,TW
4893,2013-11-16,FB
4894,2013-11-16,TW
4895,2013-11-16,FB
4896,2013-11-16,PI
4897,2013-11-16,RE
4898,2013-11-16,FB
4899,2013-11-16,RE
4900,2013-11-16,TW
4901,2013-11-16,FB
4902,2013-11-16,FB
4903,2013-11-16,TW
4904,2013-11-16,PI
4905,2013-11-16,PI
4906,2013-11-16,TW
4907,2013-11-16,FB
4908,2013-11-16,FB
4909,2013-11-16,RE
4910,2013-11-16,TW
4911,2013-11-17,FB
4912,2013-11-17,TW
4913,2013-11-17,FB
4914,2013-11-17,FB
4915,2013-11-17,PI
4916,2013-11-17,FB
4917,2013-11-17,RE
4918,2013-11-17,TW
4919,2013-11-17,RE
4920,2013-11-17,TW
4921,2013-11-17,TW
4922,2013-11-17,FB
4923,2013-11-17,PI
4924,2013-11-17,RE
4925,2013-11-17,TW
4926,2013-11-17,TW
4927,2013-11-17,RE
4928,2013-11-17,FB
4929,2013-11-17,FB
4930,2013-11-17,TW
4931,2013-11-17,TW
4932,2013-11-17,PI
4933,2013-11-17,FB
4934,2013-11-17,FB
4935,2013-11-17,TW
4936,2013-11-18,FB
4937,2013-11-18,TW
4938,2013-11-18,PI
4939,2013-11-19,FB
4940,2013-11-19,TW
4941,2013-11-19,FB
4942,2013-11-19,TW
4943,2013-11-19,TW
4944,2013-11-19,FB
4945,2013-11-19,TW
4946,2013-11-19,TW
4947,2013-11-19,PI
4948,2013-11-20,TW
4949,2013-11-20,FB
4950,2013-11-20,TW
4951,2013-11-20,FB
4952,2013-11-20,TW
4953,2013-11-20,TW
4954,2013-11-20,TW
4955,2013-11-20,FB
4956,2013-11-20,FB
4957,2013-11-20,RE
4958,2013-11-20,TW
4959,2013-11-20,FB
4960,2013-11-20,FB
4961,2013-11-20,FB
4962,2013-11-20,FB
4963,2013-11-20,FB
4964,2013-11-20,FB
4965,2013-11-20,PI
4966,2013-11-21,TW
4967,2013-11-21,TW
4968,2013-11-21,FB
4969,2013-11-21,FB
4970,2013-11-21,FB
4971,2013-11-21,TW
4972,2013-11-21,TW
4973,2013-11-21,FB
4974,2013-11-21,FB
4975,2013-11-21,PI
4976,2013-11-21,FB
4977,2013-11-21,FB
4978,2013-11-21,PI
4979,2013-11-22,PI
4980,2013-11-22,RE
4981,2013-11-22,TW
4982,2013-11-22,PI
4983,2013-11-22,FB
4984,2013-11-22,TW
4985,2013-11-22,RE
4986,2013-11-22,TW
4987,2013-11-22,FB
4988,2013-11-23,TW
4989,2013-11-23,FB
4990,2013-11-23,FB
4991,2013-11-23,PI
4992,2013-11-23,TW
4993,2013-11-23,TW
4994,2013-11-23,TW
4995,2013-11-23,TW
4996,2013-11-23,FB
4997,2013-11-23,RE
4998,2013-11-23,FB
4999,2013-11-23,TW
5000,2013-11-23,FB
5001,2013-11-23,FB
5002,2013-11-25,RE
5003,2013-11-25,FB
5004,2013-11-25,TW
5005,2013-11-25,FB
5006,2013-11-25,FB
5007,2013-11-25,TW
5008,2013-11-25,TW
5009,2013-11-25,TW
5010,2013-11-25,FB
5011,2013-11-25,TW
5012,2013-11-26,TW
5013,2013-11-26,TW
5014,2013-11-26,RE
5015,2013-11-26,TW
5016,2013-11-26,TW
5017,2013-11-27,PI
5018,2013-11-27,TW
5019,2013-11-27,RE
5020,2013-11-27,FB
5021,2013-11-27,FB
5022,2013-11-27,TW
5023,2013-11-27,RE
5024,2013-11-27,TW
5025,2013-11-27,TW
5026,2013-11-27,FB
5027,2013-11-27,PI
5028,2013-11-27,RE
5029,2013-11-27,RE
5030,2013-11-27,FB
5031,2013-11-27,RE
5032,2013-11-27,TW
5033,2013-11-27,FB
5034,2013-11-27,TW
5035,2013-11-27,TW
5036,2013-11-27,FB
5037,2013-11-27,FB
5038,2013-11-27,FB
5039,2013-11-27,PI
5040,2013-11-27,TW
5041,2013-11-27,TW
5042,2013-11-28,FB
5043,2013-11-28,RE
5044,2013-11-28,RE
5045,2013-11-28,FB
5046,2013-11-28,TW
5047,2013-11-28,FB
5048,2013-11-28,TW
5049,2013-11-28,FB
5050,2013-11-29,FB
5051,2013-11-29,FB
5052,2013-11-29,TW
5053,2013-11-29,TW
5054,2013-11-29,FB
5055,2013-11-29,FB
5056,2013-11-30,TW
5057,2013-11-30,FB
5058,2013-11-30,FB
5059,2013-11-30,TW
5060,2013-11-30,FB
5061,2013-11-30,TW
5062,2013-11-30,FB
5063,2013-11-30,PI
5064,2013-11-30,PI
5065,2013-11-30,PI
5066,2013-11-30,TW
5067,2013-11-30,FB
5068,2013-11-30,FB
5069,2013-11-30,TW
5070,2013-12-01,FB
5071,2013-12-01,TW
5072,2013-12-01,TW
5073,2013-12-01,FB
5074,2013-12-01,FB
5075,2013-12-01,TW
5076,2013-12-01,RE
5077,2013-12-01,FB
5078,2013-12-01,FB
5079,2013-12-01,PI
5080,2013-12-01,TW
5081,2013-12-01,FB
5082,2013-12-01,FB
5083,2013-12-01,FB
5084,2013-12-01,FB
5085,2013-12-01,RE
5086,2013-12-01,FB
5087,2013-12-01,PI
5088,2013-12-01,RE
5089,2013-12-01,TW
5090,2013-12-01,FB
5091,2013-12-01,FB
5092,2013-12-01,FB
5093,2013-12-02,FB
5094,2013-12-02,FB
5095,2013-12-02,TW
5096,2013-12-02,TW
5097,2013-12-02,PI
5098,2013-12-02,FB
5099,2013-12-03,PI
5100,2013-12-03,TW
5101,2013-12-03,TW
5102,2013-12-03,RE
5103,2013-12-03,TW
5104,2013-12-03,TW
5105,2013-12-03,FB
5106,2013-12-03,FB
5107,2013-12-03,PI
5108,2013-12-03,FB
5109,2013-12-03,FB
5110,2013-12-03,FB
5111,2013-12-03,TW
5112,2013-12-03,TW
5113,2013-12-03,TW
5114,2013-12-03,FB
5115,2013-12-03,RE
5116,2013-12-03,TW
5117,2013-12-03,FB
5118,2013-12-03,FB
5119,2013-12-03,TW
5120,2013-12-03,RE
5121,2013-12-03,TW
5122,2013-12-03,FB
5123,2013-12-03,FB
5124,2013-12-03,RE
5125,2013-12-03,FB
5126,2013-12-03,FB
5127,2013-12-04,TW
5128,2013-12-04,PI
5129,2013-12-04,FB
5130,2013-12-04,RE
5131,2013-12-04,FB
5132,2013-12-04,FB
5133,2013-12-04,RE
5134,2013-12-04,FB
5135,2013-12-04,TW
5136,2013-12-04,TW
5137,2013-12-04,RE
5138,2013-12-04,FB
5139,2013-12-04,FB
5140,2013-12-04,TW
5141,2013-12-04,PI
5142,2013-12-05,PI
5143,2013-12-05,TW
5144,2013-12-05,RE
5145,2013-12-05,RE
5146,2013-12-05,TW
5147,2013-12-05,FB
5148,2013-12-05,TW
5149,2013-12-05,FB
5150,2013-12-05,FB
5151,2013-12-05,FB
5152,2013-12-05,FB
5153,2013-12-05,TW
5154,2013-12-06,RE
5155,2013-12-06,PI
5156,2013-12-06,FB
5157,2013-12-06,FB
5158,2013-12-06,FB
5159,2013-12-06,RE
5160,2013-12-06,PI
5161,2013-12-06,PI
5162,2013-12-06,FB
5163,2013-12-06,FB
5164,2013-12-06,TW
5165,2013-12-06,TW
5166,2013-12-06,TW
5167,2013-12-06,FB
5168,2013-12-06,PI
5169,2013-12-06,TW
5170,2013-12-06,FB
5171,2013-12-06,PI
5172,2013-12-06,TW
5173,2013-12-06,RE
5174,2013-12-06,FB
5175,2013-12-06,FB
5176,2013-12-06,TW
5177,2013-12-06,FB
5178,2013-12-06,FB
5179,2013-12-06,FB
5180,2013-12-06,FB
5181,2013-12-06,FB
5182,2013-12-06,PI
5183,2013-12-07,PI
5184,2013-12-07,FB
5185,2013-12-07,RE
5186,2013-12-07,TW
5187,2013-12-07,FB
5188,2013-12-07,RE
5189,2013-12-07,RE
5190,2013-12-08,PI
5191,2013-12-08,TW
5192,2013-12-08,RE
5193,2013-12-08,TW
5194,2013-12-08,TW
5195,2013-12-08,TW
5196,2013-12-08,TW
5197,2013-12-08,PI
5198,2013-12-08,TW
5199,2013-12-08,FB
5200,2013-12-08,FB
5201,2013-12-08,TW
5202,2013-12-09,TW
5203,2013-12-10,FB
5204,2013-12-10,TW
5205,2013-12-10,TW
5206,2013-12-10,FB
5207,2013-12-10,FB
5208,2013-12-10,FB
5209,2013-12-10,FB
5210,2013-12-10,FB
5211,2013-12-10,FB
5212,2013-12-10,RE
5213,2013-12-10,TW
5214,2013-12-10,TW
5215,2013-12-10,PI
5216,2013-12-10,PI
5217,2013-12-10,FB
5218,2013-12-11,RE
5219,2013-12-11,FB
5220,2013-12-11,TW
5221,2013-12-11,FB
5222,2013-12-11,TW
5223,2013-12-11,RE
5224,2013-12-13,FB
5225,2013-12-13,TW
5226,2013-12-13,RE
5227,2013-12-13,PI
5228,2013-12-13,RE
5229,2013-12-13,TW
5230,2013-12-13,FB
5231,2013-12-13,FB
5232,2013-12-13,FB
5233,2013-12-13,TW
5234,2013-12-13,RE
5235,2013-12-13,PI
5236,2013-12-13,TW
5237,2013-12-14,TW
5238,2013-12-14,TW
5239,2013-12-14,FB
5240,2013-12-14,FB
5241,2013-12-14,TW
5242,2013-12-14,TW
5243,2013-12-14,RE
5244,2013-12-14,FB
5245,2013-12-14,TW
5246,2013-12-14,TW
5247,2013-12-14,RE
5248,2013-12-14,PI
5249,2013-12-14,RE
5250,2013-12-14,TW
5251,2013-12-14,TW
5252,2013-12-14,RE
5253,2013-12-14,PI
5254,2013-12-14,FB
5255,2013-12-14,FB
5256,2013-12-14,FB
5257,2013-12-14,TW
5258,2013-12-14,TW
5259,2013-12-14,RE
5260,2013-12-15,PI
5261,2013-12-15,FB
5262,2013-12-15,RE
5263,2013-12-15,TW
5264,2013-12-15,PI
5265,2013-12-15,TW
5266,2013-12-15,TW
5267,2013-12-15,TW
5268,2013-12-15,FB
5269,2013-12-15,TW
5270,2013-12-15,PI
5271,2013-12-15,FB
5272,2013-12-15,FB
5273,2013-12-15,TW
5274,2013-12-15,TW
5275,2013-12-15,FB
5276,2013-12-15,FB
5277,2013-12-15,FB
5278,2013-12-15,FB
5279,2013-12-15,TW
5280,2013-12-15,TW
5281,2013-12-15,TW
5282,2013-12-15,TW
5283,2013-12-15,FB
5284,2013-12-15,PI
5285,2013-12-15,FB
5286,2013-12-15,RE
5287,2013-12-15,RE
5288,2013-12-15,TW
5289,2013-12-15,FB
5290,2013-12-16,FB
5291,2013-12-16,PI
5292,2013-12-16,PI
5293,2013-12-16,FB
5294,2013-12-16,RE
5295,2013-12-16,TW
5296,2013-12-17,RE
5297,2013-12-17,PI
5298,2013-12-17,FB
5299,2013-12-17,TW
5300,2013-12-17,TW
5301,2013-12-17,RE
5302,2013-12-17,PI
5303,2013-12-17,FB
5304,2013-12-17,FB
5305,2013-12-17,TW
5306,2013-12-17,TW
5307,2013-12-17,TW
5308,2013-12-17,RE
5309,2013-12-17,FB
5310,2013-12-17,RE
5311,2013-12-17,FB
5312,2013-12-18,RE
5313,2013-12-18,PI
5314,2013-12-18,FB
5315,2013-12-18,PI
5316,2013-12-18,TW
5317,2013-12-18,TW
5318,2013-12-18,TW
5319,2013-12-18,TW
5320,2013-12-18,TW
5321,2013-12-18,TW
5322,2013-12-18,TW
5323,2013-12-18,FB
5324,2013-12-19,FB
5325,2013-12-19,TW
5326,2013-12-19,TW
5327,2013-12-20,PI
5328,2013-12-20,RE
5329,2013-12-20,TW
5330,2013-12-20,FB
5331,2013-12-20,FB
5332,2013-12-20,FB
5333,2013-12-20,TW
5334,2013-12-20,RE
5335,2013-12-20,TW
5336,2013-12-20,FB
5337,2013-12-20,FB
5338,2013-12-20,TW
5339,2013-12-20,TW
5340,2013-12-20,RE
5341,2013-12-20,FB
5342,2013-12-20,PI
5343,2013-12-20,PI
5344,2013-12-20,FB
5345,2013-12-20,TW
5346,2013-12-20,FB
5347,2013-12-20,TW
5348,2013-12-20,TW
5349,2013-12-20,FB
5350,2013-12-20,FB
5351,2013-12-20,RE
5352,2013-12-21,FB
5353,2013-12-21,TW
5354,2013-12-21,FB
5355,2013-12-21,RE
5356,2013-12-21,FB
5357,2013-12-21,FB
5358,2013-12-21,PI
5359,2013-12-21,TW
5360,2013-12-21,TW
5361,2013-12-21,TW
5362,2013-12-21,FB
5363,2013-12-21,TW
5364,2013-12-21,TW
5365,2013-12-21,PI
5366,2013-12-21,PI
5367,2013-12-21,FB
5368,2013-12-21,RE
5369,2013-12-21,FB
5370,2013-12-21,FB
5371,2013-12-21,TW
5372,2013-12-21,FB
5373,2013-12-21,RE
5374,2013-12-21,PI
5375,2013-12-21,FB
5376,2013-12-22,FB
5377,2013-12-22,TW
5378,2013-12-22,FB
5379,2013-12-22,RE
5380,2013-12-22,RE
5381,2013-12-22,PI
5382,2013-12-22,RE
5383,2013-12-22,RE
5384,2013-12-22,TW
5385,2013-12-22,TW
5386,2013-12-22,PI
5387,2013-12-22,FB
5388,2013-12-22,RE
5389,2013-12-22,FB
5390,2013-12-22,PI
5391,2013-12-22,FB
5392,2013-12-22,TW
5393,2013-12-22,TW
5394,2013-12-22,TW
5395,2013-12-22,FB
5396,2013-12-22,PI
5397,2013-12-22,RE
5398,2013-12-22,TW
5399,2013-12-23,FB
5400,2013-12-23,FB
5401,2013-12-23,TW
5402,2013-12-23,FB
5403,2013-12-23,PI
5404,2013-12-23,RE
5405,2013-12-23,FB
5406,2013-12-23,FB
5407,2013-12-23,FB
5408,2013-12-23,PI
5409,2013-12-23,FB
5410,2013-12-23,RE
5411,2013-12-23,PI
5412,2013-12-23,RE
5413,2013-12-24,TW
5414,2013-12-24,TW
5415,2013-12-24,RE
5416,2013-12-24,FB
5417,2013-12-24,FB
5418,2013-12-24,PI
5419,2013-12-24,TW
5420,2013-12-24,RE
5421,2013-12-24,TW
5422,2013-12-24,FB
5423,2013-12-24,FB
5424,2013-12-24,FB
5425,2013-12-24,FB
5426,2013-12-24,RE
5427,2013-12-24,RE
5428,2013-12-24,TW
5429,2013-12-24,FB
5430,2013-12-24,FB
5431,2013-12-24,TW
5432,2013-12-24,PI
5433,2013-12-24,FB
5434,2013-12-24,RE
5435,2013-12-24,TW
5436,2013-12-25,FB
5437,2013-12-26,FB
5438,2013-12-26,TW
5439,2013-12-26,TW
5440,2013-12-27,FB
5441,2013-12-27,TW
5442,2013-12-27,RE
5443,2013-12-27,PI
5444,2013-12-27,FB
5445,2013-12-27,FB
5446,2013-12-27,FB
5447,2013-12-27,TW
5448,2013-12-27,FB
5449,2013-12-27,FB
5450,2013-12-27,TW
5451,2013-12-27,TW
5452,2013-12-27,TW
5453,2013-12-27,FB
5454,2013-12-27,TW
5455,2013-12-27,PI
