userid,tmstmp,type
470,2013-11-22 17:58:54,mobile
532,2013-11-22 18:00:40,web
512,2013-11-22 18:01:10,mobile
135,2013-11-22 18:14:31,web
940,2013-11-22 18:14:50,mobile
415,2013-11-22 18:17:37,mobile
839,2013-11-22 18:21:21,mobile
158,2013-11-22 18:25:38,web
48,2013-11-22 18:34:37,mobile
507,2013-11-22 18:43:59,mobile
477,2013-11-22 18:53:53,web
840,2013-11-22 18:55:20,web
768,2013-11-22 18:57:58,mobile
603,2013-11-22 19:17:13,web
923,2013-11-22 19:17:40,web
158,2013-11-22 19:18:47,mobile
989,2013-11-22 19:19:06,mobile
990,2013-11-22 19:21:00,web
703,2013-11-22 19:25:44,mobile
548,2013-11-22 19:32:02,mobile
573,2013-11-22 19:45:59,mobile
309,2013-11-22 19:49:14,mobile
268,2013-11-22 19:50:04,mobile
527,2013-11-22 19:53:57,web
210,2013-11-22 20:01:12,web
28,2013-11-22 20:09:33,mobile
179,2013-11-22 20:10:53,mobile
649,2013-11-22 20:15:16,web
731,2013-11-22 20:20:24,mobile
823,2013-11-22 20:20:54,mobile
274,2013-11-22 20:23:40,web
694,2013-11-22 20:26:02,mobile
534,2013-11-22 20:30:21,mobile
209,2013-11-22 20:38:27,mobile
345,2013-11-22 20:42:38,mobile
259,2013-11-22 20:43:54,mobile
256,2013-11-22 20:54:54,mobile
332,2013-11-22 20:55:19,mobile
531,2013-11-22 20:59:21,web
913,2013-11-22 20:59:39,web
581,2013-11-22 21:02:16,mobile
954,2013-11-22 21:06:20,web
115,2013-11-22 21:24:27,mobile
240,2013-11-22 21:25:28,web
781,2013-11-22 21:28:03,web
173,2013-11-22 21:29:45,web
324,2013-11-22 21:36:49,web
926,2013-11-22 21:46:10,web
994,2013-11-22 21:47:23,web
235,2013-11-22 21:48:16,mobile
330,2013-11-22 21:48:56,web
942,2013-11-22 21:49:49,mobile
2,2013-11-22 21:50:45,web
249,2013-11-22 21:57:44,mobile
718,2013-11-22 22:02:04,web
871,2013-11-22 22:03:34,mobile
176,2013-11-22 22:12:07,mobile
132,2013-11-22 22:15:28,mobile
560,2013-11-22 22:16:52,web
538,2013-11-22 22:22:06,web
695,2013-11-22 22:26:12,mobile
533,2013-11-22 22:26:56,web
896,2013-11-22 22:47:51,mobile
864,2013-11-22 22:52:25,mobile
706,2013-11-22 22:58:25,mobile
545,2013-11-22 23:03:47,mobile
587,2013-11-22 23:12:32,web
85,2013-11-22 23:13:37,web
331,2013-11-22 23:14:12,mobile
479,2013-11-22 23:26:19,web
809,2013-11-22 23:26:44,mobile
427,2013-11-22 23:29:16,web
688,2013-11-22 23:29:55,mobile
599,2013-11-22 23:30:23,web
575,2013-11-22 23:34:19,mobile
338,2013-11-22 23:43:34,web
297,2013-11-22 23:47:41,mobile
168,2013-11-22 23:50:23,mobile
302,2013-11-22 23:52:38,mobile
908,2013-11-22 23:59:17,mobile
994,2013-11-22 23:59:29,mobile
339,2013-11-23 00:01:50,mobile
63,2013-11-23 00:02:23,mobile
505,2013-11-23 00:04:44,mobile
30,2013-11-23 00:06:21,mobile
1,2013-11-23 00:10:58,mobile
628,2013-11-23 00:11:18,mobile
538,2013-11-23 00:20:26,mobile
793,2013-11-23 00:22:15,web
273,2013-11-23 00:25:20,mobile
472,2013-11-23 00:37:48,mobile
626,2013-11-23 00:38:33,web
515,2013-11-23 00:42:23,mobile
847,2013-11-23 00:44:04,web
224,2013-11-23 00:49:46,web
833,2013-11-23 00:53:12,web
1,2013-11-23 00:53:29,mobile
994,2013-11-23 00:54:57,mobile
231,2013-11-23 00:59:42,web
114,2013-11-23 01:01:26,mobile
677,2013-11-23 01:01:44,mobile
334,2013-11-23 01:05:08,web
466,2013-11-23 01:05:50,web
393,2013-11-23 01:13:48,web
614,2013-11-23 01:13:51,mobile
819,2013-11-23 01:16:36,mobile
703,2013-11-23 01:18:13,web
112,2013-11-23 01:23:07,web
959,2013-11-23 01:28:49,mobile
548,2013-11-23 01:32:28,mobile
284,2013-11-23 01:43:24,mobile
324,2013-11-23 01:52:05,mobile
933,2013-11-23 01:52:08,mobile
196,2013-11-23 02:06:59,mobile
509,2013-11-23 02:07:08,mobile
254,2013-11-23 02:10:48,web
719,2013-11-23 02:18:49,web
179,2013-11-23 02:20:33,web
799,2013-11-23 02:32:19,web
37,2013-11-23 02:37:10,web
652,2013-11-23 02:45:17,web
695,2013-11-23 03:00:29,mobile
926,2013-11-23 03:04:00,mobile
377,2013-11-23 03:08:03,web
888,2013-11-23 03:09:04,web
781,2013-11-23 03:10:26,mobile
674,2013-11-23 03:17:14,mobile
162,2013-11-23 03:19:15,web
756,2013-11-23 03:55:24,mobile
825,2013-11-23 03:59:26,web
695,2013-11-23 04:01:10,mobile
249,2013-11-23 04:03:15,mobile
579,2013-11-23 04:11:19,mobile
577,2013-11-23 04:19:12,mobile
722,2013-11-23 04:22:27,mobile
500,2013-11-23 04:28:46,web
416,2013-11-23 04:31:33,web
390,2013-11-23 04:36:22,mobile
65,2013-11-23 04:37:08,mobile
182,2013-11-23 04:42:15,web
924,2013-11-23 04:43:33,mobile
796,2013-11-23 04:44:11,mobile
578,2013-11-23 04:44:39,mobile
560,2013-11-23 04:45:20,mobile
118,2013-11-23 04:52:25,web
475,2013-11-23 04:57:31,mobile
984,2013-11-23 05:07:11,mobile
519,2013-11-23 05:12:47,web
533,2013-11-23 05:17:27,mobile
581,2013-11-23 05:25:53,mobile
694,2013-11-23 05:30:00,mobile
370,2013-11-23 05:34:12,mobile
479,2013-11-23 05:34:17,web
1,2013-11-23 05:34:46,web
964,2013-11-23 05:39:44,web
295,2013-11-23 05:44:30,mobile
891,2013-11-23 05:46:20,mobile
890,2013-11-23 05:47:11,mobile
259,2013-11-23 05:47:22,mobile
924,2013-11-23 05:47:35,mobile
220,2013-11-23 05:47:59,web
664,2013-11-23 05:57:06,mobile
253,2013-11-23 06:00:02,web
578,2013-11-23 06:03:16,web
845,2013-11-23 06:14:24,mobile
570,2013-11-23 06:28:48,mobile
431,2013-11-23 06:29:03,web
908,2013-11-23 06:39:27,mobile
600,2013-11-23 06:42:48,mobile
227,2013-11-23 06:45:30,web
606,2013-11-23 06:47:15,mobile
89,2013-11-23 06:50:17,web
461,2013-11-23 06:53:45,mobile
95,2013-11-23 06:59:23,web
471,2013-11-23 07:08:44,mobile
249,2013-11-23 07:09:23,mobile
609,2013-11-23 07:10:11,mobile
287,2013-11-23 07:13:11,mobile
7,2013-11-23 07:17:39,web
713,2013-11-23 07:21:33,mobile
796,2013-11-23 07:22:40,mobile
129,2013-11-23 07:26:51,mobile
421,2013-11-23 07:42:32,web
107,2013-11-23 07:50:59,mobile
890,2013-11-23 07:53:30,web
831,2013-11-23 08:17:16,mobile
344,2013-11-23 08:25:23,mobile
913,2013-11-23 08:28:58,web
551,2013-11-23 08:54:00,web
924,2013-11-23 08:55:36,web
103,2013-11-23 08:59:15,web
464,2013-11-23 09:00:22,mobile
324,2013-11-23 09:01:37,mobile
135,2013-11-23 09:05:29,web
816,2013-11-23 09:11:05,mobile
907,2013-11-23 09:11:59,mobile
601,2013-11-23 09:12:12,web
677,2013-11-23 09:12:55,web
700,2013-11-23 09:18:06,web
98,2013-11-23 09:37:51,mobile
941,2013-11-23 09:37:51,mobile
838,2013-11-23 09:46:52,mobile
243,2013-11-23 09:56:32,web
535,2013-11-23 10:00:29,web
225,2013-11-23 10:04:23,web
396,2013-11-23 10:05:44,mobile
54,2013-11-23 10:07:44,mobile
954,2013-11-23 10:08:19,mobile
521,2013-11-23 10:23:33,web
839,2013-11-23 10:35:53,web
684,2013-11-23 10:50:25,web
195,2013-11-23 10:53:33,web
169,2013-11-23 10:56:43,mobile
562,2013-11-23 10:56:45,web
914,2013-11-23 10:57:20,mobile
361,2013-11-23 11:09:36,mobile
571,2013-11-23 11:17:30,mobile
773,2013-11-23 11:21:33,mobile
58,2013-11-23 11:30:04,mobile
351,2013-11-23 11:33:17,mobile
909,2013-11-23 11:34:42,mobile
712,2013-11-23 11:35:04,mobile
479,2013-11-23 11:35:37,mobile
456,2013-11-23 11:39:10,mobile
701,2013-11-23 11:41:16,mobile
272,2013-11-23 11:44:14,mobile
0,2013-11-23 11:54:06,mobile
745,2013-11-23 11:58:52,web
722,2013-11-23 12:00:04,mobile
907,2013-11-23 12:12:25,web
991,2013-11-23 12:14:19,mobile
450,2013-11-23 12:17:38,web
3,2013-11-23 12:25:16,mobile
908,2013-11-23 12:45:56,mobile
529,2013-11-23 12:47:16,mobile
674,2013-11-23 12:48:00,mobile
700,2013-11-23 12:48:54,web
661,2013-11-23 12:53:13,mobile
127,2013-11-23 12:58:25,mobile
772,2013-11-23 13:03:08,web
5,2013-11-23 13:05:48,web
568,2013-11-23 13:07:10,mobile
398,2013-11-23 13:11:35,mobile
722,2013-11-23 13:19:23,mobile
705,2013-11-23 13:24:01,mobile
975,2013-11-23 13:25:25,mobile
267,2013-11-23 13:40:15,mobile
738,2013-11-23 13:40:42,mobile
91,2013-11-23 13:45:32,mobile
326,2013-11-23 13:49:56,web
159,2013-11-23 13:51:44,mobile
408,2013-11-23 13:56:43,mobile
758,2013-11-23 14:09:23,mobile
45,2013-11-23 14:15:23,web
907,2013-11-23 14:21:37,mobile
628,2013-11-23 14:33:10,mobile
446,2013-11-23 14:41:32,web
86,2013-11-23 14:41:35,mobile
179,2013-11-23 14:43:32,mobile
777,2013-11-23 14:50:08,mobile
113,2013-11-23 14:51:46,mobile
833,2013-11-23 14:56:23,mobile
371,2013-11-23 14:57:35,mobile
437,2013-11-23 14:58:51,mobile
287,2013-11-23 15:03:28,mobile
971,2013-11-23 15:11:37,mobile
437,2013-11-23 15:30:54,web
619,2013-11-23 15:31:54,mobile
47,2013-11-23 15:34:15,web
861,2013-11-23 15:54:53,web
909,2013-11-23 16:00:55,mobile
612,2013-11-23 16:04:49,mobile
185,2013-11-23 16:07:38,web
115,2013-11-23 16:16:02,web
151,2013-11-23 16:25:17,mobile
936,2013-11-23 16:38:47,mobile
850,2013-11-23 16:42:55,mobile
247,2013-11-23 16:49:23,mobile
647,2013-11-23 16:49:47,web
941,2013-11-23 16:58:00,mobile
520,2013-11-23 17:03:55,web
966,2013-11-23 17:05:02,mobile
650,2013-11-23 17:06:54,mobile
500,2013-11-23 17:07:36,mobile
133,2013-11-23 17:09:24,web
56,2013-11-23 17:15:52,mobile
2,2013-11-23 17:16:12,mobile
91,2013-11-23 17:22:23,mobile
135,2013-11-23 17:23:11,mobile
677,2013-11-23 17:26:56,web
30,2013-11-23 17:27:00,mobile
34,2013-11-23 17:55:58,mobile
7,2013-11-23 17:57:50,mobile
154,2013-11-23 18:03:33,mobile
347,2013-11-23 18:03:52,mobile
183,2013-11-23 18:06:29,mobile
454,2013-11-23 18:09:14,mobile
694,2013-11-23 18:10:01,mobile
715,2013-11-23 18:14:34,web
951,2013-11-23 18:15:12,web
330,2013-11-23 18:28:57,web
181,2013-11-23 18:35:19,web
603,2013-11-23 18:52:20,web
751,2013-11-23 18:52:34,mobile
621,2013-11-23 18:55:52,web
98,2013-11-23 19:03:48,mobile
886,2013-11-23 19:05:24,mobile
351,2013-11-23 19:06:12,web
672,2013-11-23 19:07:46,mobile
116,2013-11-23 19:10:34,mobile
226,2013-11-23 19:14:09,mobile
538,2013-11-23 19:14:30,mobile
908,2013-11-23 19:19:20,mobile
5,2013-11-23 19:20:19,mobile
747,2013-11-23 19:23:33,mobile
413,2013-11-23 19:25:25,mobile
471,2013-11-23 19:33:01,mobile
651,2013-11-23 19:33:14,mobile
519,2013-11-23 19:39:08,mobile
91,2013-11-23 19:47:23,mobile
974,2013-11-23 19:51:32,mobile
410,2013-11-23 20:01:18,web
100,2013-11-23 20:03:25,mobile
907,2013-11-23 20:04:07,web
657,2013-11-23 20:04:12,web
239,2013-11-23 20:10:40,web
51,2013-11-23 20:30:51,mobile
100,2013-11-23 20:33:26,mobile
295,2013-11-23 20:35:54,web
252,2013-11-23 20:36:03,mobile
304,2013-11-23 20:41:10,mobile
618,2013-11-23 20:46:55,web
371,2013-11-23 20:51:21,mobile
886,2013-11-23 21:03:19,mobile
188,2013-11-23 21:07:04,mobile
159,2013-11-23 21:07:45,mobile
317,2013-11-23 21:08:37,mobile
876,2013-11-23 21:13:51,web
573,2013-11-23 21:17:58,web
842,2013-11-23 21:18:16,mobile
529,2013-11-23 21:21:31,web
238,2013-11-23 21:22:34,mobile
15,2013-11-23 21:22:41,mobile
895,2013-11-23 21:24:16,mobile
699,2013-11-23 21:37:42,web
265,2013-11-23 21:46:35,mobile
804,2013-11-23 21:52:27,web
169,2013-11-23 22:00:43,mobile
365,2013-11-23 22:11:46,mobile
874,2013-11-23 22:17:35,web
985,2013-11-23 22:19:28,mobile
993,2013-11-23 22:33:34,mobile
647,2013-11-23 22:47:52,mobile
96,2013-11-23 23:01:07,mobile
381,2013-11-23 23:01:26,mobile
524,2013-11-23 23:07:29,web
823,2013-11-23 23:09:22,mobile
809,2013-11-23 23:14:36,web
210,2013-11-23 23:15:45,mobile
532,2013-11-23 23:21:12,web
745,2013-11-23 23:23:08,mobile
762,2013-11-23 23:27:12,mobile
800,2013-11-23 23:28:19,web
966,2013-11-23 23:46:29,mobile
54,2013-11-23 23:52:34,web
943,2013-11-23 23:55:26,web
693,2013-11-24 00:01:52,web
466,2013-11-24 00:02:27,mobile
455,2013-11-24 00:03:28,mobile
326,2013-11-24 00:04:57,web
628,2013-11-24 00:06:02,web
108,2013-11-24 00:10:06,mobile
958,2013-11-24 00:12:22,mobile
730,2013-11-24 00:22:10,mobile
528,2013-11-24 00:33:37,web
517,2013-11-24 00:38:30,mobile
673,2013-11-24 00:43:21,web
57,2013-11-24 00:56:12,mobile
237,2013-11-24 01:08:57,mobile
540,2013-11-24 01:09:41,mobile
96,2013-11-24 01:11:41,mobile
139,2013-11-24 01:11:48,web
662,2013-11-24 01:11:56,mobile
49,2013-11-24 01:13:48,web
428,2013-11-24 01:25:18,mobile
12,2013-11-24 01:25:33,mobile
768,2013-11-24 01:26:49,mobile
360,2013-11-24 01:26:51,web
930,2013-11-24 01:28:36,mobile
861,2013-11-24 01:34:05,mobile
260,2013-11-24 01:36:06,mobile
479,2013-11-24 01:42:02,mobile
72,2013-11-24 01:44:09,mobile
275,2013-11-24 01:50:14,web
760,2013-11-24 01:56:07,web
799,2013-11-24 02:00:19,web
815,2013-11-24 02:01:54,mobile
887,2013-11-24 02:06:01,mobile
584,2013-11-24 02:11:00,mobile
416,2013-11-24 02:12:22,mobile
48,2013-11-24 02:13:10,mobile
200,2013-11-24 02:16:21,mobile
252,2013-11-24 02:20:58,mobile
703,2013-11-24 02:21:04,mobile
823,2013-11-24 02:39:24,web
673,2013-11-24 02:40:36,mobile
353,2013-11-24 02:54:29,mobile
185,2013-11-24 03:03:53,mobile
560,2013-11-24 03:13:29,web
231,2013-11-24 03:13:56,mobile
712,2013-11-24 03:17:08,mobile
525,2013-11-24 03:23:32,web
374,2013-11-24 03:30:46,mobile
760,2013-11-24 03:35:45,web
954,2013-11-24 03:39:34,mobile
345,2013-11-24 03:40:33,mobile
918,2013-11-24 03:45:04,web
978,2013-11-24 03:48:42,mobile
152,2013-11-24 03:55:52,web
712,2013-11-24 03:57:16,mobile
132,2013-11-24 03:58:17,web
977,2013-11-24 03:59:20,mobile
331,2013-11-24 04:03:49,mobile
914,2013-11-24 04:05:36,web
653,2013-11-24 04:06:17,web
398,2013-11-24 04:11:38,mobile
27,2013-11-24 04:12:26,mobile
423,2013-11-24 04:19:32,mobile
72,2013-11-24 04:20:42,mobile
519,2013-11-24 04:25:50,mobile
593,2013-11-24 04:29:06,web
790,2013-11-24 04:30:09,web
515,2013-11-24 04:32:53,web
931,2013-11-24 04:35:14,web
975,2013-11-24 04:35:55,web
498,2013-11-24 04:38:53,web
688,2013-11-24 04:40:09,mobile
295,2013-11-24 04:44:06,mobile
222,2013-11-24 04:47:09,mobile
672,2013-11-24 05:02:20,mobile
199,2013-11-24 05:15:45,mobile
75,2013-11-24 05:16:31,mobile
969,2013-11-24 05:16:47,mobile
410,2013-11-24 05:29:42,mobile
374,2013-11-24 05:32:16,web
927,2013-11-24 05:44:38,mobile
716,2013-11-24 05:48:14,mobile
294,2013-11-24 06:02:40,mobile
470,2013-11-24 06:05:06,mobile
522,2013-11-24 06:06:52,mobile
36,2013-11-24 06:08:58,mobile
463,2013-11-24 06:21:46,mobile
236,2013-11-24 06:23:17,web
124,2013-11-24 06:23:24,mobile
493,2013-11-24 06:26:08,web
969,2013-11-24 06:30:13,mobile
274,2013-11-24 06:34:08,web
330,2013-11-24 06:35:34,mobile
100,2013-11-24 06:38:54,mobile
474,2013-11-24 06:39:55,web
889,2013-11-24 06:45:22,mobile
63,2013-11-24 07:00:02,mobile
265,2013-11-24 07:01:47,web
395,2013-11-24 07:02:12,mobile
957,2013-11-24 07:03:08,mobile
15,2013-11-24 07:11:19,web
154,2013-11-24 07:13:55,web
693,2013-11-24 07:14:19,web
7,2013-11-24 07:17:02,mobile
941,2013-11-24 07:17:52,mobile
765,2013-11-24 07:23:42,mobile
912,2013-11-24 07:38:17,mobile
706,2013-11-24 07:52:08,mobile
511,2013-11-24 07:52:48,mobile
452,2013-11-24 07:53:29,mobile
338,2013-11-24 07:58:25,mobile
555,2013-11-24 08:04:08,mobile
686,2013-11-24 08:04:11,web
760,2013-11-24 08:06:12,mobile
816,2013-11-24 08:06:52,mobile
210,2013-11-24 08:10:15,mobile
808,2013-11-24 08:19:04,mobile
627,2013-11-24 08:20:46,mobile
51,2013-11-24 08:25:08,web
825,2013-11-24 08:25:46,mobile
678,2013-11-24 08:27:07,mobile
555,2013-11-24 08:31:38,mobile
199,2013-11-24 08:32:19,web
909,2013-11-24 08:34:39,mobile
767,2013-11-24 08:35:58,web
981,2013-11-24 08:42:28,web
202,2013-11-24 08:50:46,mobile
975,2013-11-24 08:59:14,mobile
491,2013-11-24 09:21:53,mobile
518,2013-11-24 09:22:37,web
196,2013-11-24 09:32:07,mobile
247,2013-11-24 09:32:21,mobile
625,2013-11-24 09:33:37,web
179,2013-11-24 09:34:21,mobile
853,2013-11-24 09:41:13,mobile
239,2013-11-24 09:47:55,mobile
276,2013-11-24 09:58:21,mobile
215,2013-11-24 10:00:49,mobile
246,2013-11-24 10:07:16,web
326,2013-11-24 10:08:05,mobile
239,2013-11-24 10:22:54,mobile
494,2013-11-24 10:28:07,mobile
397,2013-11-24 10:31:42,mobile
268,2013-11-24 10:32:10,mobile
219,2013-11-24 10:35:28,web
907,2013-11-24 10:35:45,web
890,2013-11-24 10:37:09,mobile
920,2013-11-24 10:42:21,mobile
146,2013-11-24 10:44:09,mobile
231,2013-11-24 10:46:11,mobile
48,2013-11-24 10:46:54,mobile
575,2013-11-24 10:47:03,mobile
838,2013-11-24 10:47:57,mobile
376,2013-11-24 10:50:19,web
825,2013-11-24 10:50:32,web
313,2013-11-24 10:52:49,mobile
959,2013-11-24 10:57:27,mobile
22,2013-11-24 10:59:38,mobile
271,2013-11-24 11:03:19,mobile
304,2013-11-24 11:08:13,mobile
404,2013-11-24 11:09:05,web
693,2013-11-24 11:16:10,mobile
762,2013-11-24 11:24:14,web
963,2013-11-24 11:36:06,mobile
529,2013-11-24 11:36:46,mobile
204,2013-11-24 11:39:23,mobile
89,2013-11-24 11:43:45,mobile
98,2013-11-24 11:51:50,mobile
765,2013-11-24 11:55:58,web
745,2013-11-24 11:56:19,mobile
809,2013-11-24 11:58:01,mobile
344,2013-11-24 11:58:45,mobile
18,2013-11-24 12:06:30,mobile
942,2013-11-24 12:08:11,mobile
932,2013-11-24 12:18:08,mobile
2,2013-11-24 12:23:21,mobile
860,2013-11-24 12:27:29,mobile
363,2013-11-24 12:35:07,mobile
505,2013-11-24 12:35:19,web
113,2013-11-24 12:43:45,mobile
209,2013-11-24 12:47:28,mobile
636,2013-11-24 12:53:03,web
853,2013-11-24 12:53:10,mobile
786,2013-11-24 12:53:54,web
678,2013-11-24 12:53:58,mobile
667,2013-11-24 12:59:37,mobile
221,2013-11-24 13:01:18,mobile
991,2013-11-24 13:01:35,mobile
481,2013-11-24 13:10:29,web
324,2013-11-24 13:30:29,web
221,2013-11-24 13:30:41,mobile
173,2013-11-24 13:42:52,mobile
206,2013-11-24 13:46:09,mobile
908,2013-11-24 13:58:22,mobile
318,2013-11-24 14:04:35,web
747,2013-11-24 14:06:29,mobile
312,2013-11-24 14:11:54,web
926,2013-11-24 14:13:18,mobile
154,2013-11-24 14:13:53,mobile
33,2013-11-24 14:14:52,web
64,2013-11-24 14:15:45,mobile
903,2013-11-24 14:36:25,mobile
818,2013-11-24 14:38:11,mobile
266,2013-11-24 14:50:41,mobile
660,2013-11-24 14:59:11,mobile
232,2013-11-24 15:02:01,mobile
692,2013-11-24 15:19:11,mobile
417,2013-11-24 15:19:55,mobile
520,2013-11-24 15:29:13,mobile
781,2013-11-24 15:29:25,mobile
593,2013-11-24 15:30:48,mobile
271,2013-11-24 15:33:27,mobile
165,2013-11-24 15:37:22,mobile
716,2013-11-24 15:39:45,mobile
809,2013-11-24 15:43:16,mobile
8,2013-11-24 15:45:09,mobile
646,2013-11-24 15:45:54,mobile
520,2013-11-24 15:46:24,mobile
147,2013-11-24 15:50:18,mobile
733,2013-11-24 16:26:31,mobile
25,2013-11-24 16:27:58,mobile
760,2013-11-24 16:30:03,web
100,2013-11-24 16:38:48,web
325,2013-11-24 16:45:57,web
408,2013-11-24 16:46:04,mobile
904,2013-11-24 16:49:05,web
403,2013-11-24 16:50:34,web
976,2013-11-24 16:54:26,mobile
818,2013-11-24 16:58:57,mobile
415,2013-11-24 17:20:38,mobile
481,2013-11-24 17:23:41,mobile
440,2013-11-24 17:31:32,mobile
541,2013-11-24 17:33:14,mobile
91,2013-11-24 17:40:19,mobile
899,2013-11-24 17:47:36,web
236,2013-11-24 17:48:12,mobile
552,2013-11-24 17:56:34,mobile
869,2013-11-24 18:06:16,web
422,2013-11-24 18:08:18,web
345,2013-11-24 18:10:46,web
669,2013-11-24 18:19:07,mobile
291,2013-11-24 18:19:18,web
36,2013-11-24 18:30:10,mobile
634,2013-11-24 19:08:35,mobile
549,2013-11-24 19:10:14,web
660,2013-11-24 19:11:42,mobile
354,2013-11-24 19:27:34,mobile
27,2013-11-24 19:30:09,mobile
0,2013-11-24 19:31:22,web
21,2013-11-24 19:50:51,mobile
479,2013-11-24 19:53:32,mobile
625,2013-11-24 20:04:31,web
566,2013-11-24 20:13:49,mobile
264,2013-11-24 20:29:14,mobile
252,2013-11-24 20:43:58,mobile
955,2013-11-24 20:48:54,web
151,2013-11-24 20:49:28,mobile
587,2013-11-24 20:50:47,mobile
184,2013-11-24 20:52:56,mobile
572,2013-11-24 21:02:25,mobile
635,2013-11-24 21:07:43,mobile
563,2013-11-24 21:12:50,mobile
423,2013-11-24 21:14:55,mobile
955,2013-11-24 21:16:50,mobile
863,2013-11-24 21:22:18,mobile
943,2013-11-24 21:23:08,mobile
369,2013-11-24 21:27:51,mobile
767,2013-11-24 21:29:40,mobile
101,2013-11-24 21:30:56,web
404,2013-11-24 22:00:27,mobile
109,2013-11-24 22:04:33,mobile
555,2013-11-24 22:10:02,mobile
119,2013-11-24 22:10:46,web
617,2013-11-24 22:12:05,mobile
889,2013-11-24 22:18:06,mobile
660,2013-11-24 22:20:17,web
364,2013-11-24 22:30:59,mobile
936,2013-11-24 22:35:07,mobile
971,2013-11-24 22:35:51,mobile
29,2013-11-24 22:38:19,mobile
334,2013-11-24 22:40:15,web
317,2013-11-24 22:48:06,web
256,2013-11-24 22:53:12,web
117,2013-11-24 22:57:25,web
302,2013-11-24 22:58:30,mobile
127,2013-11-24 23:16:03,web
81,2013-11-24 23:16:30,mobile
116,2013-11-24 23:17:29,web
361,2013-11-24 23:26:31,web
697,2013-11-24 23:27:05,mobile
610,2013-11-24 23:28:26,web
749,2013-11-24 23:29:20,mobile
154,2013-11-24 23:34:20,mobile
390,2013-11-24 23:34:50,web
855,2013-11-24 23:36:00,mobile
628,2013-11-24 23:43:40,web
799,2013-11-24 23:46:27,mobile
655,2013-11-24 23:48:59,mobile
353,2013-11-24 23:51:49,mobile
351,2013-11-24 23:54:51,mobile
422,2013-11-24 23:55:31,web
388,2013-11-24 23:55:49,mobile
495,2013-11-24 23:56:49,web
515,2013-11-25 00:02:05,web
309,2013-11-25 00:02:32,mobile
377,2013-11-25 00:11:47,web
329,2013-11-25 00:16:46,mobile
525,2013-11-25 00:26:04,web
209,2013-11-25 00:34:23,mobile
925,2013-11-25 00:36:20,mobile
893,2013-11-25 00:51:30,mobile
473,2013-11-25 00:55:48,mobile
716,2013-11-25 00:58:53,mobile
241,2013-11-25 01:25:16,web
70,2013-11-25 01:31:53,mobile
374,2013-11-25 01:36:55,mobile
185,2013-11-25 01:37:00,mobile
601,2013-11-25 01:40:38,mobile
555,2013-11-25 01:42:24,web
555,2013-11-25 01:51:55,mobile
930,2013-11-25 01:55:03,web
984,2013-11-25 02:01:27,web
628,2013-11-25 02:02:52,mobile
920,2013-11-25 02:15:37,mobile
442,2013-11-25 02:18:33,mobile
768,2013-11-25 02:33:41,mobile
726,2013-11-25 02:41:47,mobile
628,2013-11-25 02:42:39,mobile
62,2013-11-25 02:49:54,mobile
530,2013-11-25 02:55:25,mobile
0,2013-11-25 03:11:58,web
469,2013-11-25 03:14:17,mobile
461,2013-11-25 03:17:35,web
949,2013-11-25 03:41:29,web
645,2013-11-25 03:41:49,mobile
796,2013-11-25 03:54:10,mobile
31,2013-11-25 03:56:23,mobile
48,2013-11-25 03:56:29,mobile
769,2013-11-25 04:07:39,mobile
733,2013-11-25 04:09:29,mobile
701,2013-11-25 04:10:04,web
429,2013-11-25 04:14:19,web
647,2013-11-25 04:15:59,mobile
116,2013-11-25 04:17:12,mobile
927,2013-11-25 04:19:43,web
28,2013-11-25 04:22:25,mobile
55,2013-11-25 04:23:22,mobile
63,2013-11-25 04:29:53,mobile
445,2013-11-25 04:40:09,mobile
645,2013-11-25 04:45:25,web
48,2013-11-25 04:46:36,mobile
938,2013-11-25 04:48:33,mobile
454,2013-11-25 04:50:48,web
422,2013-11-25 04:51:17,mobile
963,2013-11-25 04:52:08,mobile
756,2013-11-25 04:57:46,mobile
946,2013-11-25 05:00:46,mobile
335,2013-11-25 05:08:44,web
574,2013-11-25 05:09:47,mobile
508,2013-11-25 05:17:53,web
113,2013-11-25 05:17:58,mobile
470,2013-11-25 05:28:37,mobile
5,2013-11-25 05:37:10,web
130,2013-11-25 05:37:56,mobile
943,2013-11-25 05:43:13,mobile
802,2013-11-25 05:51:27,web
480,2013-11-25 05:51:59,mobile
830,2013-11-25 05:52:57,mobile
206,2013-11-25 06:16:39,mobile
7,2013-11-25 06:24:09,mobile
923,2013-11-25 06:28:31,mobile
914,2013-11-25 06:48:23,mobile
93,2013-11-25 06:48:56,mobile
450,2013-11-25 06:54:28,mobile
932,2013-11-25 06:55:00,mobile
794,2013-11-25 06:58:32,mobile
140,2013-11-25 07:05:08,mobile
